Name,Price,Link,Img_url
"쿠잉전자 메탈 슬림 콤비 156L 2도어 냉장고 방문설치, REF-C160S","379,000원",https://www.coupang.com/vp/products/2374357648?itemId=4135624503&vendorItemId=76198197314&sourceType=srp_product_ads&clickEventId=de255f10-b652-11f0-8b8a-403296bb7978&korePlacement=15&koreSubPlacement=21&clickEventId=de255f10-b652-11f0-8b8a-403296bb7978&korePlacement=15&koreSubPlacement=21,
"마이디어 양문형 2도어 냉장고 592L 방문설치, MDRS791MYF46","1,330,900원",https://www.coupang.com/vp/products/8502226110?itemId=24612735828&vendorItemId=91624009276&sourceType=srp_product_ads&clickEventId=de255f10-b652-11f0-a6ff-525dd9bbfbe3&korePlacement=15&koreSubPlacement=22&clickEventId=de255f10-b652-11f0-a6ff-525dd9bbfbe3&korePlacement=15&koreSubPlacement=22,
"좁은냉장고 폭좁은냉장고 소주 음료 업소용 슬림냉장고 틈새, SC105B 블랙","817,800원",https://www.coupang.com/vp/products/9144219947?itemId=26918924659&vendorItemId=93926081846&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=22&rank=22,
"캐리어 모드비 피트인 427L 4도어 양문형 냉장고 방문설치, MRNF427SPH1","799,000원",https://www.coupang.com/vp/products/8578874805?itemId=24106547989&vendorItemId=88834783499&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=23&rank=23,
"[색상선택형] LG전자 오브제컬렉션 870L 베이직 상냉장 하냉동 프리스탠딩 4도어 메탈 디오스 냉장고 방문설치, T875MEE012","2,450,000원",https://www.coupang.com/vp/products/8476917170?itemId=24025089763&vendorItemId=91045561997&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=24&rank=24,
"LG전자 507L 2도어 냉장고, 화이트, B502W33","800,000원",https://www.coupang.com/vp/products/9098806575?itemId=26746569143&vendorItemId=83384767715&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=25&rank=25,
"LG전자 모던엣지 상냉장 하냉동 344L 2도어 일반 냉장고 방문설치, M344MB14","950,000원",https://www.coupang.com/vp/products/8474103728?itemId=24520913727&vendorItemId=91533645272&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=26&rank=26,
"사무실 미니 냉장고 자취방 기숙사 음료 작은 소형 원룸 간식 보관 김치 모텔 김치냉장, 골드 118리터","889,800원",https://www.coupang.com/vp/products/9150941892?itemId=26945945324&vendorItemId=93923298525&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=27&rank=27,
"삼성전자 615L 2도어 냉장고 방문설치, RT62A7049S9","1,279,000원",https://www.coupang.com/vp/products/6856180368?itemId=16351204947&vendorItemId=83542939613&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=28&rank=28,
"삼성전자 410L 2도어 일반형 냉장고 방문설치, RT42CG6024S9","879,000원",https://www.coupang.com/vp/products/7672207083?itemId=23743014961&vendorItemId=90767600957&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=29&rank=29,
