Name,Price,Link,Img_url
"막대 아이스크림 10종 베스트 세트 메로나 비비빅 스크류바 죠스바 돼지바 옥동자 캔디바 쿠앤크바, 40개, 74ml","31,500원",https://www.coupang.com/vp/products/8620970053?itemId=25011157910&vendorItemId=92016105132&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=32&rank=32,
"빙그레 아이스크림 바 모음(쌍쌍바10 누가바10 메로나 메론10 요맘때바 딸기10), 1개, 70ml","45,000원",https://www.coupang.com/vp/products/8653670521?itemId=25122637787&vendorItemId=92121939084&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=33&rank=33,
"빠삐코 초코, 130ml, 35개","24,700원",https://www.coupang.com/vp/products/7266277595?itemId=18491180586&vendorItemId=89534550131&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=34&rank=34,
"빙그레 아이스크림 요맘때바 70ml 3종 혼합 30입 (블루베리10 딸기10 복숭아10), 30개입","21,900원",https://www.coupang.com/vp/products/8921688274?itemId=26071686298&vendorItemId=93052725982&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=35&rank=35,
"라라스윗 자두 제로바 (냉동), 1개, 6개입, 70ml","6,320원",https://www.coupang.com/vp/products/8906805063?itemId=26013949372&vendorItemId=92995795224&sourceType=srp_product_ads&clickEventId=2433fc60-b6e8-11f0-b1f7-40830242cd88&korePlacement=15&koreSubPlacement=37&clickEventId=2433fc60-b6e8-11f0-b1f7-40830242cd88&korePlacement=15&koreSubPlacement=37,
"빙그레 아이스크림 엔초바 20개 + 쿠앤크바 20개, 40개입, 70ml, 40개","29,900원",https://www.coupang.com/vp/products/8658249430?itemId=25129108102&vendorItemId=92128270031&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=37&rank=37,
"빙그레 메로나 오리지널 10개+메로나 바나나10개+쿠앤크바10개+엔초10개, 40개, 75ml","26,000원",https://www.coupang.com/vp/products/6540206774?itemId=14558273328&vendorItemId=81791091827&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=38&rank=38,
"롯데웰푸드 티코 말차 (냉동), 1개, 15개입, 34ml","7,200원",https://www.coupang.com/vp/products/8826280481?itemId=25719994456&vendorItemId=92708746361&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=39&rank=39,
"빙그레 그라시아 쿠앤크 아이스밀크 (냉동), 750ml, 1개입, 1개","5,500원",https://www.coupang.com/vp/products/243660659?itemId=773298927&vendorItemId=4953329430&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=40&rank=40,
"롯데웰푸드 티코 밀크초코 아이스크림 (냉동), 34ml, 15개입, 1개","8,000원",https://www.coupang.com/vp/products/116173944?itemId=351024085&vendorItemId=3855512693&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=41&rank=41,
"롯데웰푸드 옥동자 밀크 (냉동), 70ml, 6개입, 1개","3,600원",https://www.coupang.com/vp/products/8174441011?itemId=23358189518&vendorItemId=90388737665&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=42&rank=42,
"롯데웰푸드 월드콘 아이스크림 (냉동), 160ml, 5개입, 1개","7,000원",https://www.coupang.com/vp/products/1999778317?itemId=3403301537&vendorItemId=71389921393&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=43&rank=43,
"비비빅 (굿아이스크림), 70ml, 40개","20,050원",https://www.coupang.com/vp/products/2047353507?itemId=19702691870&vendorItemId=85777793258&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=44&rank=44,
"롯데웰푸드 옥동자 밀크 (냉동), 70ml, 6개입, 2개","7,200원",https://www.coupang.com/vp/products/8174441011?itemId=23358242178&vendorItemId=90388790672&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=45&rank=45,
"빙그레 요맘때 바 딸기 20개+플레인10개+복숭아10개 /혼합구성/ 아이스크림, 1세트, 70ml","27,900원",https://www.coupang.com/vp/products/5672456198?itemId=20131095552&vendorItemId=87225099784&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=46&rank=46,
"빙그레 쿠앤크 아이스크림 (냉동), 70ml, 8개입, 1개","4,800원",https://www.coupang.com/vp/products/4382898542?itemId=19941585580&vendorItemId=87040864392&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=47&rank=47,
"빙그레 엑설런트 오리지널 아이스크림 (냉동), 800ml, 1개입, 1개","6,600원",https://www.coupang.com/vp/products/130186025?itemId=383131344&vendorItemId=5272198506&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=48&rank=48,
"구구 크러스터 아이스크림 (냉동), 660ml, 1개입, 1개","5,500원",https://www.coupang.com/vp/products/2004307146?itemId=3410350250&vendorItemId=84850736227&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=49&rank=49,
"롯데웰푸드 롯데 돼지바 (냉동), 70ml, 6개입, 1개","3,600원",https://www.coupang.com/vp/products/2004307092?itemId=3410350187&vendorItemId=71396947785&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=50&rank=50,
"쿠앤크 말차 아이스크림 (냉동), 1개, 8개입, 70ml","6,090원",https://www.coupang.com/vp/products/8676825181?itemId=25189917118&vendorItemId=92186683776&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=51&rank=51,
"빙그레 떡붕어싸만코 아이스크림 (냉동), 150ml, 5개입, 1개","6,980원",https://www.coupang.com/vp/products/1999863328?itemId=3403418829&vendorItemId=71390038279&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=52&rank=52,
"빙그레 요맘때바 블루베리 (냉동), 8개, 1개입, 70ml","4,800원",https://www.coupang.com/vp/products/8747030264?itemId=25425361498&vendorItemId=92418456416&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=53&rank=53,
"미니멜츠 쵸코바닐라4+딸기4+캔디프로스4+레인보우4 아이스크림, 16개, 50g","40,000원",https://www.coupang.com/vp/products/7737833254?itemId=20810228179&vendorItemId=3898367702&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=54&rank=54,
"배스킨라빈스 피스타치오 크림 모찌 파이 12p, 264g, 1개","5,180원",https://www.coupang.com/vp/products/8434824534?itemId=24447910818&vendorItemId=91886082898&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=55&rank=55,
"누가바 20개 + 비비빅 오리지널 20개, 40개, 70ml","20,060원",https://www.coupang.com/vp/products/6533247177?itemId=14518417962&vendorItemId=93577853527&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=56&rank=56,
"롯데웰푸드 구구99 (냉동), 100ml, 5개입, 1개","7,000원",https://www.coupang.com/vp/products/2004307237?itemId=3410350678&vendorItemId=71396947700&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=57&rank=57,
"해태아이스크림 누가바 (냉동), 70ml, 6개입, 1개","4,120원",https://www.coupang.com/vp/products/1702540398?itemId=2897418127&vendorItemId=70886406905&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=58&rank=58,
"해태아이스크림 쌍쌍바 (냉동), 75ml, 6개입, 1개","4,800원",https://www.coupang.com/vp/products/2010729805?itemId=3420686681&vendorItemId=71407248734&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=59&rank=59,
"빙그레 투게더 오리지널 바닐라 아이스크림 (냉동), 900ml, 1개입, 4개","20,660원",https://www.coupang.com/vp/products/130186041?itemId=19224724715&vendorItemId=86341394566&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=60&rank=60,
"빙그레 메로나 메론10개+바나나10개+망고10개 아이스크림, 30개, 75ml","17,500원",https://www.coupang.com/vp/products/9061185392?itemId=824564152&vendorItemId=5096574701&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=61&rank=61,
"롯데웰푸드 와일드바디 (냉동), 70ml, 1개입, 40개","24,000원",https://www.coupang.com/vp/products/6120683855?itemId=11600001390&vendorItemId=85366876944&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=62&rank=62,
"빙그레 더위사냥 커피 (냉동), 140ml, 1개입, 30개","23,000원",https://www.coupang.com/vp/products/6240660880?itemId=12595060164&vendorItemId=79862956982&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=63&rank=63,
"롯데웰푸드 롯데 빠삐코 (냉동), 130ml, 6개입, 1개","4,800원",https://www.coupang.com/vp/products/2004307257?itemId=3410350737&vendorItemId=71396948047&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=64&rank=64,
"네추럴킹덤 바닐라향 빙과 (냉동), 5L, 1개입, 1개","12,900원",https://www.coupang.com/vp/products/7787572837?itemId=21061432613&vendorItemId=88123758084&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=65&rank=65,
"하이디 비유지방삼색아이스크림10리터, 10L, 1개","26,000원",https://www.coupang.com/vp/products/8180301182?itemId=20024735026&vendorItemId=87068360944&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=66&rank=66,
"빙그레 캔디바 아이스크림 (냉동), 75ml, 1개입, 8개","5,000원",https://www.coupang.com/vp/products/4931015351?itemId=19928608006&vendorItemId=87028193798&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=67&rank=67,
"빙그레 투게더 스트로베리밀크 아이스밀크 (냉동), 710ml, 1개입, 1개","5,500원",https://www.coupang.com/vp/products/1113893984?itemId=2078157308&vendorItemId=70077239722&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=68&rank=68,
"롯데웰푸드 찰옥수수 (냉동), 140ml, 5개입, 1개","7,500원",https://www.coupang.com/vp/products/1105494978?itemId=3403301675&vendorItemId=71389921581&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=69&rank=69,
"롯데웰푸드 월드콘 아이스크림 (냉동), 160ml, 5개입, 2개","14,000원",https://www.coupang.com/vp/products/1999778317?itemId=19225067924&vendorItemId=86341723777&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=70&rank=70,
"롯데웰푸드 롯데 빠삐코 (냉동), 130ml, 6개입, 5개","24,000원",https://www.coupang.com/vp/products/2004307257?itemId=19233288732&vendorItemId=86349754305&q=아이스크림&searchId=e789e7393790626&sourceType=search&itemsCount=72&searchRank=71&rank=71,
